"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_la_rioja","vcr_la_rioja","compatibilidad_con_la_rioja","valor_estrategico_para_la_rioja","indice_recuperacion_de_posiciones_la_rioja","indice_oportunidades_cercanas_la_rioja","indice_objetivos_factibles_la_rioja","indice_apuestas_ambiciosas_la_rioja","top_20_criterios_la_rioja","empleo","empresas","tasa_fem"
"260400","Nickel ores","Minerales de niquel y sus concentrados.","Minerales"," V Productos minerales","-1.42229","4235","Decreció mucho / Decreció mucho","21909650.62022","0.00000","0.00000","0.45134","-2.20633","0","-0.26756","-0.58780","-1.21302","","s.d.","s.d.","0.08678"
"260500","Cobalt ores","Minerales de cobalto y sus concentrados.","Minerales"," V Productos minerales","-0.88220","3677","Decreció / Decreció","280258.57923","0.00000","0.00000","-0.19246","-1.70469","0","-0.56388","-0.70847","-1.04540","","s.d.","s.d.","0.08678"
"260600","Aluminium ores","Minerales de aluminio y sus concentrados.","Minerales"," V Productos minerales","-1.92614","4520","Creció mucho / Creció mucho","27856776.38251","0.00000","0.00000","1.36291","-2.74258","0","0.21291","-0.32127","-1.30682","","s.d.","s.d.","0.08678"
"260700","Lead ores","Minerales de plomo y sus concentrados.","Minerales"," V Productos minerales","-1.57912","4353","Decreció mucho / Decreció mucho","-38290073.13934","0.00000","0.00000","2.50291","-1.27161","0","1.33980","0.74287","-0.21613","","s.d.","s.d.","0.08678"
"260800","Zinc ores","Minerales de cinc y sus concentrados.","Minerales"," V Productos minerales","-1.35657","4189","Creció mucho / Creció mucho","39980971.13388","0.00000","0.00000","1.70326","-1.14111","0","0.82840","0.38020","-0.34167","","s.d.","s.d.","0.08678"
"260900","Tin ores","Minerales de estano y sus concentrados.","Minerales"," V Productos minerales","-2.22450","4611","Creció / Creció","2497157.53552","0.00000","0.00000","1.97622","-2.36932","0","0.68704","0.04969","-1.02946","","s.d.","s.d.","0.08678"
"261000","Chromium ores","Minerales de cromo y sus concentrados.","Minerales"," V Productos minerales","-2.74653","4658","Creció mucho / Creció mucho","23466961.47268","0.00000","0.00000","2.77880","-2.55978","0","1.15855","0.33909","-1.00489","","s.d.","s.d.","0.08678"
"261100","Tungsten ores","Minerales de volframio (tungsteno) y sus concentrados.","Minerales"," V Productos minerales","-1.62532","4381","Decreció / Decreció","348565.59836","0.00000","0.00000","1.44051","-1.47135","0","0.55156","0.09938","-0.63628","","s.d.","s.d.","0.08678"
"261210","Uranium ores","Minerales de uranio y sus concentrados","Minerales"," V Productos minerales","-0.41284","3082","Decreció / Decreció","1880048.36612","0.00000","0.00000","0.24851","-3.15412","0","-0.49815","-0.73442","-1.44801","","s.d.","s.d.","0.11237"
"261220","Thorium ores","Minerales de torio y sus concentrados.","Minerales"," V Productos minerales","-1.73991","4446","Creció / Creció","173698.06011","0.00000","0.00000","-0.62976","-2.26813","0","-1.06845","-1.26138","-1.64456","","s.d.","s.d.","0.11237"
"261310","Molybdenum, roasted","Minerales de molibdeno y sus concentrados, tostados","Minerales"," V Productos minerales","0.23939","2054","Creció mucho / Creció mucho","16709336.31421","0.00000","0.00000","-0.20822","-1.43668","0","-0.40915","-0.42581","-0.64913","","s.d.","s.d.","0.08678"
"261390","Molybdenum, unroasted","Los demas minerales de molibdeno y sus concentrados","Minerales"," V Productos minerales","-0.61445","3344","Creció mucho / Creció","5351092.95628","0.00000","0.00000","1.90208","-2.04526","0","0.86096","0.41194","-0.50336","","s.d.","s.d.","0.08678"
"261400","Titanium ores","Minerales de titanio y sus concentrados.","Minerales"," V Productos minerales","-1.69702","4422","Creció mucho / Creció","14618291.38798","0.00000","0.00000","1.48786","-1.47036","0","0.57773","0.11133","-0.63956","","s.d.","s.d.","0.08678"
"261510","Zirconium ores","Minerales de circonio y sus concentrados.","Minerales"," V Productos minerales","-2.06766","4571","Creció mucho / Creció","8217406.14481","0.00000","0.00000","1.39469","-2.05477","0","0.35857","-0.16014","-1.02315","","s.d.","s.d.","0.08678"
"261590","Niobium, tantalum, vanadium ores","Los demas minerales de niobio, de tantalo o tantalio, de vanadio y sus","Minerales"," V Productos minerales","-1.73166","4439","Creció / Creció","1574412.76776","0.00000","0.00000","1.26275","-1.65621","0","0.37952","-0.06587","-0.79938","","s.d.","s.d.","0.08678"
"261610","Silver ores","Minerales de plata y sus concentrados.","Minerales"," V Productos minerales","-1.27932","4109","Creció mucho / Creció","-139460582.88251","0.00000","0.00000","2.81637","-2.01652","0","1.44022","0.78901","-0.38235","","s.d.","s.d.","0.08678"
"261690","Precious metal ores, not silver","Los demas minerales de los metales","Minerales"," V Productos minerales","-1.26403","4094","Creció mucho / Creció mucho","21699078.22951","0.00000","0.00000","1.25168","-1.32045","0","0.48568","0.10550","-0.53471","","s.d.","s.d.","0.08678"
"261710","Antimony ores","Minerales de antimonio y sus concentrados.","Minerales"," V Productos minerales","-2.24393","4616","Creció / Se mantuvo","1491919.53279","0.00000","0.00000","2.29324","-2.66824","0","0.84723","0.14544","-1.07372","","s.d.","s.d.","0.08678"
"261790","Ores and concentrates, nes","Los demas minerales y sus concentrados","Minerales"," V Productos minerales","-2.15744","4593","Decreció / Decreció","1160780.38251","0.00000","0.00000","2.20182","-2.31756","0","0.86202","0.20012","-0.92171","","s.d.","s.d.","0.08678"
"261800","Granulated slag from iron or steel","Escorias granuladas (arena de escorias) de la siderurgia.","Minerales"," V Productos minerales","-0.20265","2776","Creció mucho / Creció","4659364.46995","0.00000","0.00000","0.04205","0.35797","0","0.08076","0.07209","0.12304","","s.d.","s.d.","0.07857"
"261900","Waste of iron or steel industry","Escorias (excepto las granuladas) batiduras y demas desperdicios de la","Minerales"," V Productos minerales","-0.97708","3790","Decreció / Decreció","2472205.69399","0.00000","0.00000","1.31898","-0.25175","0","0.77523","0.46708","0.03814","","s.d.","s.d.","0.07857"
"262011","Residues containing hard zinc spelter","Matas de galvanizacion que contengan principalmente cinc.","Minerales"," V Productos minerales","-0.19432","2762","Creció / Creció","1429705.92623","0.00000","0.00000","0.81590","0.60545","0","0.67279","0.56124","0.46864","","s.d.","s.d.","0.09388"
"262019","Residues containing zinc, not spelter","Las demas cenizas y residuos,que contengan cinc.","Minerales"," V Productos minerales","-1.05860","3890","Creció mucho / Creció","2115406.20765","0.00000","0.00000","1.07389","-0.05374","0","0.63512","0.36549","0.03334","","s.d.","s.d.","0.09388"
"262020","Residues containing lead","Cenizas y residuos(excepto de siderurgia)que contengan principalmente","Minerales"," V Productos minerales","-0.67955","3417","Decreció / Decreció","1564407.63934","0.00000","0.00000","0.62466","-0.65644","0","0.23802","0.04354","-0.27789","","s.d.","s.d.","0.09388"
"262030","Residues containing copper","Cenizas y residuos (excepto de siderurgia) que contengan principalment","Minerales"," V Productos minerales","-0.71852","3465","Decreció / Decreció","3329190.34973","0.00000","0.00000","1.08706","-0.36593","0","0.61590","0.36269","-0.01818","","s.d.","s.d.","0.09388"
"262040","Residues containing aluminium","Cenizas y residuos (excepto de siderurgia) que contengan principamente","Minerales"," V Productos minerales","0.25525","2021","Creció / Creció","1542398.55464","0.00000","0.00000","0.54588","0.38650","0","0.48494","0.44791","0.40150","","s.d.","s.d.","0.09388"
"262090","Residues containing metals, nes","Las demas cenizas y residuos (excepto de siderurgia) que contengan met","Minerales"," V Productos minerales","-0.61260","3342","Creció mucho / Creció mucho","30075037.59563","0.00000","0.00000","1.14698","-0.12608","0","0.71641","0.47680","0.13421","","s.d.","s.d.","0.09388"
"262100","Slag and ash, nes","Las demas escorias y cenizas, incluidas las cenizas de algas.","Minerales"," V Productos minerales","-0.17460","2724","Creció / Creció","2392652.10656","0.00000","0.00000","0.24558","0.29646","0","0.21374","0.17427","0.16343","","26","4","0.10212"
"270111","Anthracite","Antracitas, incluso pulverizadas, sin aglomerar.","Minerales"," V Productos minerales","-1.21364","4044","Creció mucho / Creció mucho","31259646.57104","0.00000","0.00000","1.06670","-1.82972","0","0.25939","-0.11347","-0.80677","","s.d.","s.d.","0.11120"
"270112","Bituminous coal","Hulla bituminosa, incluso pulverizadas, sin aglomerar","Minerales"," V Productos minerales","-1.01499","3840","Creció mucho / Creció mucho","670360376.83060","0.00000","0.00000","0.30539","-1.85535","0","-0.25880","-0.49887","-0.99704","","s.d.","s.d.","0.11120"
"270119","Coal except anthracite or bituminous","Las demas hullas, incluso pulverizadas, sin aglomerar.","Minerales"," V Productos minerales","-1.77923","4463","Creció mucho / Creció mucho","194694386.96995","0.00000","0.00000","0.55064","-2.42223","0","-0.27692","-0.65855","-1.36962","","s.d.","s.d.","0.11120"
"270120","Coal briquettes, solid fuels","Briquetas, ovoides y combustibles solidos similares obtenidos de la hu","Minerales"," V Productos minerales","0.38352","1809","Creció / Se mantuvo","1437795.30055","0.00000","0.00000","-0.78508","-1.00077","0","-0.71136","-0.60528","-0.58999","","s.d.","s.d.","0.11120"
"270210","Lignite, not agglomerated","Lignitos, incluso pulverizados, pero sin aglomerar.","Minerales"," V Productos minerales","-1.20225","4029","Creció mucho / Creció mucho","32892041.16120","0.00000","0.00000","-0.14182","-2.20214","0","-0.65993","-0.86899","-1.33407","","s.d.","s.d.","0.11120"
"270220","Lignite, agglomerated","Lignitos aglomerados.","Minerales"," V Productos minerales","-0.20158","2774","Decreció / Decreció","727892.27869","0.00000","0.00000","-0.11850","-0.95630","0","-0.29437","-0.34457","-0.51628","","s.d.","s.d.","0.11120"
"270300","Peat","Turba, incluida la utilizada para cama de animales y la aglomerada.","Minerales"," V Productos minerales","-0.14342","2670","Creció / Decreció","10497171.13661","0.00000","0.00000","0.22300","-0.64253","0","0.01325","-0.06667","-0.25809","","s.d.","s.d.","0.11120"
"270400","Coke of coal, lignite, peat","Coque y semicoque de hulla, lignito o turba, incluso aglomerada; carbo","Minerales"," V Productos minerales","-0.58502","3294","Creció mucho / Creció mucho","55825586.37158","0.00000","0.00000","-0.30270","-0.60210","0","-0.39081","-0.43401","-0.50801","","0","0","0.16342"
"270500","Coal gas","Gas de hulla, gas de agua, gas pobre y gases similares,con exclusion d","Minerales"," V Productos minerales","-1.84714","4500","Creció / Creció","343050.19126","0.00000","0.00000","0.33961","-1.79544","0","-0.30608","-0.63151","-1.16785","","s.d.","s.d.","0.13408"
"270600","Mineral tars","Alquitranes de hulla, de lignito o de turba y demas alquitranes minera","Minerales"," V Productos minerales","-0.00883","2465","Creció / Decreció","3879410.00000","0.00000","0.00000","0.51324","-0.06010","0","0.34636","0.26549","0.12472","","0","0","0.16342"
"270710","Benzol","Benzoles.","Minerales"," V Productos minerales","0.58538","1468","Decreció mucho / Decreció mucho","3616845.37158","0.00000","0.00000","0.03083","0.57016","0","0.19415","0.27657","0.41217","","s.d.","s.d.","0.14976"
"270720","Toluole","Toluoles.","Minerales"," V Productos minerales","1.18357","559","Decreció / Decreció","1274102.16940","0.00000","0.00000","-1.34918","-0.44103","0","-0.91428","-0.61559","-0.30733","","s.d.","s.d.","0.14976"
"270730","Xylole","Xiloles.","Minerales"," V Productos minerales","0.80105","1112","Decreció mucho / Decreció mucho","11348006.18033","0.00000","0.00000","-0.97108","-0.44032","0","-0.68771","-0.48396","-0.28920","","s.d.","s.d.","0.14976"
"270740","Naphthalene","Naftaleno.","Minerales"," V Productos minerales","-1.53983","4326","Decreció mucho / Decreció mucho","9135561.50000","0.00000","0.00000","0.89251","-2.51388","0","-0.03200","-0.44556","-1.24845","","s.d.","s.d.","0.14976"
"270750","Aromatic hydrocarbon mixtures, nes","Las demas mezclas de hidrocarburos aromaticos que destilen 65% o mas d","Minerales"," V Productos minerales","0.24499","2040","Decreció mucho / Decreció mucho","49215420.18579","0.00000","0.00000","0.30474","0.23896","0","0.28561","0.27635","0.26020","","s.d.","s.d.","0.14976"
"270791","Creosote oils","Aceites de crosota.","Minerales"," V Productos minerales","0.89439","964","Decreció / Decreció","759162.75410","0.00000","0.00000","-0.66066","-0.69063","0","-0.51115","-0.35714","-0.28538","","s.d.","s.d.","0.14976"
"270799","Coal tar distillation products, nes","Los demas aceites y productos destilacion alquitranes de hulla alta te","Minerales"," V Productos minerales","-0.04457","2520","Creció mucho / Creció mucho","71868576.32787","0.00000","0.00000","-0.52447","-0.18854","0","-0.40929","-0.34451","-0.25333","","s.d.","s.d.","0.14976"
"270810","Pitch","Brea","Minerales"," V Productos minerales","-0.12932","2643","Creció mucho / Creció mucho","7502949.65574","0.00000","0.00000","0.01809","0.23558","0","0.04685","0.04298","0.07911","","s.d.","s.d.","0.14976"
"270820","Pitch coke","Coque de brea.","Minerales"," V Productos minerales","-0.41705","3086","Creció mucho / Creció","2605083.89617","0.00000","0.00000","-0.29204","-0.52935","0","-0.35201","-0.37637","-0.43008","","s.d.","s.d.","0.14976"
"270900","Petroleum oils, crude","Aceites crudos de petroleo o de minerales bituminosos.","Minerales"," V Productos minerales","-2.33702","4637","Decreció mucho / Decreció mucho","5609856976.44809","0.00000","0.00000","1.23358","-2.81063","0","0.06768","-0.49159","-1.47896","","s.d.","s.d.","0.11120"
"271000","Oils petroleum, bituminous, distillates","Aceites de petroleo o de minerales bituminosos no expresados ni compre","Minerales"," V Productos minerales","-0.57599","3285","Decreció mucho / Decreció mucho","3394855002.60383","0.00000","0.00000","0.86404","-0.61317","0","0.42460","0.20673","-0.16071","","s.d.","s.d.","0.16803"
"271111","Natural gas, liquefied","Gas natural licuado.","Minerales"," V Productos minerales","-2.32070","4634","Decreció mucho / Decreció mucho","843827730.58743","0.00000","0.00000","0.68005","-2.60875","0","-0.27779","-0.74230","-1.55010","","s.d.","s.d.","0.11120"
"271112","Propane, liquefied","Propano, licuado.","Minerales"," V Productos minerales","-1.55499","4337","Creció mucho / Creció mucho","134265181.78142","0.00000","0.00000","1.43801","-2.06332","0","0.43844","-0.03592","-0.88584","","s.d.","s.d.","0.16803"
"271113","Butanes, liquefied","Butanos, licuado.","Minerales"," V Productos minerales","-1.51704","4310","Decreció mucho / Decreció mucho","-8854675.70765","0.00000","0.00000","1.19742","-1.72201","0","0.34209","-0.07533","-0.79493","","s.d.","s.d.","0.16803"
"271114","Ethylene, propylene, liquefied","Etileno, propileno, butileno y butadieno.","Minerales"," V Productos minerales","0.66738","1335","Decreció / Decreció","16971998.34973","0.00000","0.00000","-0.00059","0.99412","0","0.26515","0.38168","0.61402","","s.d.","s.d.","0.16803"
"271119","Petroleum gases, liquefied","Los demas gas de petroleo y demas hidrocarburos","Minerales"," V Productos minerales","-1.64499","4392","Creció / Decreció","-32284197.09836","0.00000","0.00000","1.30029","-1.59039","0","0.42763","-0.01144","-0.73684","","s.d.","s.d.","0.16803"
"271121","Natural gas, as gas","Gas natural, en estado gaseoso","Minerales"," V Productos minerales","-1.31110","4144","Decreció mucho / Decreció mucho","559559081.59290","0.00000","0.00000","-0.15701","-1.47572","0","-0.53616","-0.71751","-1.03895","","s.d.","s.d.","0.11120"
"271129","Petroleum gases, as gas","Los demas gases de petroleo e hidrocarburos gaseosos.","Minerales"," V Productos minerales","-2.24492","4617","Creció mucho / Creció","10020530.14481","0.00000","0.00000","-0.99701","-3.19696","0","-1.56179","-1.79658","-2.29896","","s.d.","s.d.","0.16803"
"271210","Petroleum jelly","Vaselina.","Minerales"," V Productos minerales","-0.52114","3227","Decreció / Decreció","2515144.71858","0.00000","0.00000","0.68276","0.40162","0","0.50614","0.37169","0.25527","","s.d.","s.d.","0.16803"
