"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_chaco","vcr_chaco","compatibilidad_con_chaco","valor_estrategico_para_chaco","indice_recuperacion_de_posiciones_chaco","indice_oportunidades_cercanas_chaco","indice_objetivos_factibles_chaco","indice_apuestas_ambiciosas_chaco","top_20_criterios_chaco","empleo","empresas","tasa_fem"
"690220","Refractory bricks, >50% alumina, silica","Ladrillos refractarios con contenido de alumina silice o de una mezcla","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.25737","2017","Creció / Creció","9762661.06831","0.00000","0.00000","-0.22383","1.25335","0","0.11973","0.36536","0.56120","","0","0","0.09736"
"690290","Refractory bricks nes","Los demas ladrillos, losas y similar, de ceramica, refractarias.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.05539","2375","Creció / Se mantuvo","4304446.24317","0.00000","0.00000","0.10381","1.53965","0","0.38614","0.59909","0.73783","","0","0","0.09736"
"690310","Refractory ceramic articles, >50% carbon","Los demas articulos ceramicos refractarios con un contenido de grafito","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.23636","487","Creció / Creció","791973.84699","0.00000","0.00000","-0.43146","0.96195","0","0.01400","0.30641","0.61253","","0","0","0.09736"
"690320","Refractory ceramic articles, >50% alumina/silica","Los demas art.ceramicos refractarios con un contenido de alumina o de","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.06670","695","Creció / Decreció","7620753.91530","0.00000","0.00000","-0.73394","1.94899","0","-0.01729","0.47518","0.92354","","0","0","0.09736"
"690390","Refractory ceramic articles nes","Los demas articulos ceramicos refractarios","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.43005","1734","Decreció / Decreció","4894703.21858","0.00000","0.00000","-0.36643","1.48687","0","0.08388","0.40170","0.66667","","0","0","0.09736"
"690410","Building bricks","Ladrillos de construccion, de ceramica","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.27284","2872","Creció / Decreció","3123623.39344","0.00000","0.00000","0.68589","0.00003","0","0.45284","0.30203","0.13757","","144","4","0.06217"
"690490","Ceramic flooring blocks, tiles","Bovedillas, cubrevigas y articulos similares, de ceramica.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-1.07473","3913","Decreció / Decreció","4468171.20765","0.00000","0.00000","0.73135","-0.69895","0","0.26469","-0.04016","-0.36380","","144","4","0.06217"
"690510","Ceramic roofing tiles","Tejas ceramicas.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.04207","2393","Decreció / Decreció","3796416.93169","0.00000","0.00000","-0.10043","0.79686","0","0.09328","0.23500","0.33898","","144","4","0.06217"
"690590","Ceramic construction items, chimney pots","Los demas ornamentos arquitectonicos y productos ceramicos de construc","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.00149","2453","Decreció / Decreció","498386.03279","0.00000","0.00000","0.51467","0.75776","0","0.51197","0.52277","0.49576","","144","4","0.06217"
"690600","Ceramic pipes, guttering & fittings","Tubos, canalones y accesorios de tuberia, de ceramica.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.67667","1317","Decreció / Decreció","606779.25956","0.00000","0.00000","-0.82755","-0.18376","0","-0.54837","-0.37659","-0.16179","","144","4","0.06217"
"690710","Unglazed ceramic tiles, <7cm wide","Baldosas, cubos, dados y articulos similares de cualquier forma en los","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.84390","3627","Decreció mucho / Decreció","3719502.89071","0.00000","0.00000","0.00443","-0.38882","0","-0.15906","-0.26046","-0.38462","","144","4","0.06217"
"690790","Unglazed ceramic tiles, >7cm wide","Las demas baldosas y losas de ceramicas","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.88811","3685","Creció mucho / Creció mucho","112569935.46994","0.00000","0.00000","0.66326","0.35383","0","0.44623","0.32225","0.13618","","144","4","0.06217"
"690810","Glazed ceramic tiles, <7cm wide","Baldosas, cubos, dados y articulos similares de cualquier forma en los","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-1.34549","4172","Decreció mucho / Decreció mucho","1130694.92350","0.00000","0.00000","1.17140","-0.40177","0","0.60507","0.24326","-0.16575","","144","4","0.06217"
"690890","Glazed ceramic tiles, >7cm wide","Las demas baldosas y azulejos esmaltados (revestimientos ceramicos)","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-1.20622","4033","Decreció mucho / Decreció mucho","4285098.46995","0.00000","0.00000","1.13860","-0.12340","0","0.65172","0.34518","-0.01550","","144","4","0.06217"
"690911","Porcelain laboratory & technical use","Aparatos y articulos usos quimico o usos tecnicos, de porcelana.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.40396","309","Creció / Creció","3746852.74863","0.00000","0.00000","-0.76274","-1.20690","0","-0.63490","-0.59319","-0.42094","","s.d.","s.d.","0.09183"
"690919","Ceramic laboratory & technical ware","Los demas aparatos y articulos de ceramica para uso quimico u otros us","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.18236","560","Creció mucho / Creció mucho","32799085.98361","18.82197","0.00016","-0.97448","0.31252","0","-0.50140","-0.20051","0.14388","","s.d.","s.d.","0.09183"
"690990","Ceramic troughs, pots","Abrevaderos, pilas y recipientes similares, usos rural, transport, de","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.63776","1383","Creció / Se mantuvo","403051.66393","0.00000","0.00000","0.07406","1.20705","0","0.35703","0.55516","0.72483","","s.d.","s.d.","0.09183"
"691010","Porcelain bathroom, kitchen fixtures","Fregaderos, lavabos, baneras y similares, de porcelana.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.85948","3646","Creció mucho / Creció mucho","45335599.97541","0.00000","0.00000","0.00280","-0.42122","0","-0.16823","-0.27495","-0.40358","","s.d.","s.d.","0.09183"
"691090","Ceramic bathroom, kitchen fixtures","Los demas fregaderos, lavabos, baneras y similares","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.56400","3273","Creció / Decreció","10585760.31967","0.00000","0.00000","0.73687","0.18262","0","0.49594","0.34776","0.16224","","s.d.","s.d.","0.09183"
"691110","Tableware & kitchenware, of porcelain/china","Articulos para el servicio de mesa o de cocina de porcelana","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.76357","3510","Creció mucho / Creció mucho","41027143.60656","7.11689","0.00005","-0.65129","-0.44141","0","-0.62054","-0.59468","-0.58492","","s.d.","s.d.","0.09183"
"691190","Household/toilet articles, of porcelain/china","Los demas articulos de uso domestico, de higiene o de tocador, de porc","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.71848","3463","Decreció / Decreció","1918380.61475","0.00000","0.00000","-0.25953","-0.03805","0","-0.26113","-0.25085","-0.27460","","s.d.","s.d.","0.09183"
"691200","Ceramic housewares","Vajilla y demas articulos de uso doméstico, de higiene o de tocador, d","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.38381","3035","Creció / Decreció","13381685.69672","29.40385","0.00054","-0.69582","0.07723","0","-0.51001","-0.37845","-0.26994","","s.d.","s.d.","0.09183"
"691310","Porcelain/china statuettes & ornaments","Estatuillas y demas objetos de adorno de porcelana","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.42359","3097","Decreció mucho / Decreció","6900551.26230","13.05566","0.00056","-0.80577","-1.73123","0","-0.95264","-1.07235","-1.12668","","s.d.","s.d.","0.09183"
"691390","Ceramic statuettes, ornaments","Estatuillas y demas objetos de adorno de ceramica, excepto los de porc","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.37984","3028","Creció / Decreció","7140304.55191","0.64175","0.00003","-0.45502","0.21799","0","-0.31290","-0.20819","-0.13337","","s.d.","s.d.","0.09183"
"691410","Articles of porcelain/china, nes","Las demas manufacturas de porcelana.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.33877","2965","Creció / Creció","2807628.78415","0.00000","0.00000","-0.40458","-1.57352","0","-0.63179","-0.80384","-0.91415","","s.d.","s.d.","0.09183"
"691490","Articles of ceramics, nes","Las demas manufacturas de materias ceramicas.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.10018","2595","Creció / Creció","7199040.81421","1.40532","0.00005","-0.10840","1.01526","0","0.11715","0.28611","0.39930","","s.d.","s.d.","0.09183"
"700100","Glass cullet, waste, in the mass","Desperdicios y desechos de vidrios; vidrio en masa","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.64255","3379","Creció / Creció","1223508.73770","0.00000","0.00000","1.01373","-0.41011","0","0.56333","0.26694","-0.04107","","s.d.","s.d.","0.08530"
"700210","Glass balls, not microspheres","Bolas de vidrio, sin trabajar.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.86207","1001","Creció / Se mantuvo","270481.54372","0.00000","0.00000","-0.83403","0.50351","0","-0.39691","-0.11148","0.19189","","s.d.","s.d.","0.08530"
"700220","Glass tubes, unworked","Barras o varillas, de vidrio, sin trabajar.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.06316","705","Decreció / Decreció","4387356.51366","0.00000","0.00000","-0.66753","-0.40264","0","-0.44148","-0.31522","-0.11566","","s.d.","s.d.","0.08530"
"700231","Tubes of fused quartz/other silica","Tubos, de cuarzo o de otras silices fundidos.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.87940","64","Decreció / Decreció","4133305.66120","0.00000","0.00000","-0.58608","-0.63439","0","-0.34919","-0.23317","0.00855","","s.d.","s.d.","0.08530"
"700232","Pyrex, tubes of low expansion glass","Tubos, de otros vidrios coeficiente dilatac. inf 5x10-6 por kelvin, en","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.80216","1111","Creció / Creció","1272747.96995","0.00000","0.00000","-0.39193","-1.26714","0","-0.44756","-0.51914","-0.48725","","s.d.","s.d.","0.08530"
"700239","Glass tubes, not low expansion","Los demas tubos de vidrio.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.06062","714","Creció / Decreció","2083467.38251","0.00000","0.00000","-0.62694","1.66828","0","0.00086","0.42952","0.82780","","s.d.","s.d.","0.08530"
"700311","Cast glass sheet, coloured/opaque","Hoja de vidrio fundido, coloreada/opaca","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.05377","2531","Decreció / Decreció","-114918.25137","0.00000","0.00000","0.66848","0.97491","0","0.65754","0.66739","0.62581","","s.d.","s.d.","0.08530"
"700319","Cast glass sheet, non-wired, clear","Placas y hojas, sin armar, de vidrio colado. las demas.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.57562","177","Creció mucho / Creció mucho","14875886.87158","0.00000","0.00000","-2.49534","-1.06591","0","-1.80236","-1.38440","-0.83436","","s.d.","s.d.","0.08530"
"700320","Cast glass sheet, wired","Placas y hojas, armadas, de vidrio colado.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.31417","2937","Decreció / Decreció","56830.60929","0.00000","0.00000","0.91805","-0.15909","0","0.57940","0.35622","0.12528","","s.d.","s.d.","0.08530"
"700330","Cast glass profiles","Perfiles de vidrio colado.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.23199","2070","Decreció / Decreció","263687.04918","0.00000","0.00000","0.10182","0.66910","0","0.22829","0.31989","0.38964","","s.d.","s.d.","0.08530"
"700410","Drawn glass in sheets, coloured/opaque","Vidrio dibujado en sábanas, coloreadas/opacas","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.68432","1305","Decreció / Decreció","268098.00546","0.00000","0.00000","-0.84566","1.25885","0","-0.27176","0.12042","0.48386","","s.d.","s.d.","0.08530"
"700490","Drawn glass in sheets, clear","Los demas vidrios","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.37886","335","Decreció mucho / Decreció mucho","5877410.49180","0.00000","0.00000","-1.61890","-0.94791","0","-1.18493","-0.93439","-0.56751","","s.d.","s.d.","0.08530"
"700510","Float glass sheets, reflecting layer","Lunas sin armar con capa absorbente o reflectante, de vidrio flotado,","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.16324","2211","Creció / Se mantuvo","8395680.26776","0.00000","0.00000","0.30406","0.80559","0","0.39028","0.45847","0.49454","","s.d.","s.d.","0.08530"
"700521","Float glass sheets, coloured","Lunas sin armar, de vidrio, coloreadas en masa, opacificada, desbastad","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.09100","2310","Creció / Creció","6734047.58743","0.00000","0.00000","0.31378","1.78516","0","0.58578","0.79535","0.92021","","s.d.","s.d.","0.08530"
"700529","Float glass sheets, non-wired, clear","Las demas lunas sin armar, de vidrio flotado, desbastado o pulido.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.23375","2822","Creció / Decreció","12186273.78142","0.00000","0.00000","0.27102","0.27478","0","0.22129","0.19662","0.14652","","s.d.","s.d.","0.08530"
"700530","Float glass sheets, wired","Lunas armadas, de vidrio flotado, desbastado o pulido.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.36816","3015","Decreció / Decreció","228355.81148","0.00000","0.00000","0.39967","-1.11570","0","0.01982","-0.24588","-0.47420","","s.d.","s.d.","0.08530"
"700600","Cast/drawn/float glass sheet, edged/bent","Vidrio de las partidas 70.03, 70.04 o 70.05, curvado, biselado, grabad","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.31039","406","Creció mucho / Creció","15117106.18306","0.00000","0.00000","-1.99876","-0.46512","0","-1.36112","-0.96561","-0.48134","","s.d.","s.d.","0.08530"
