"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_entre_rios","vcr_entre_rios","compatibilidad_con_entre_rios","valor_estrategico_para_entre_rios","indice_recuperacion_de_posiciones_entre_rios","indice_oportunidades_cercanas_entre_rios","indice_objetivos_factibles_entre_rios","indice_apuestas_ambiciosas_entre_rios","top_20_criterios_entre_rios","empleo","empresas","tasa_fem"
"10111","Horses, pure-bred","Caballos reproductores de raza pura.","Agricultura"," I Animales vivos; productos animales","-0.13143","2648","Creció / Se mantuvo","4238686.86612","504075.20346","4.47142","2.07008","-0.62579","0","","","","","5742","1663","0.10050"
"720824","Hot rolled iron/non-alloy steel, coil, w>600 t<3mm","Hierro laminado en caliente/acero sin alear, bobina, w> 600 t <3 mm","Metales"," XV Metales comunes y sus manufacturas","0.17636","2184","Creció mucho / Creció","63984243.08470","0.00000","0.00000","0.37876","0.16964","0","0.31669","0.28600","0.23406","","56","12","0.07857"
"720842","Hot rolled iron/non-alloy steel, flat, w>600 t>10mm","Hierro laminado en caliente/acero sin alear, plano, w> 600 t> 10 mm","Metales"," XV Metales comunes y sus manufacturas","0.65545","1361","Decreció / Decreció mucho","55979376.81421","4142.46191","0.00620","-0.23626","0.95910","0","0.09199","0.24092","0.52458","","56","12","0.07857"
"720843","Hot rolled iron/non-alloy steel, flat, w>600 t 4.75-10mm","Hierro laminado en caliente/acero sin alear, plano, w> 600 t 4.75-10 mm","Metales"," XV Metales comunes y sus manufacturas","0.29391","1960","Creció mucho / Creció","17918184.10383","1503.23438","0.00707","0.53718","0.92175","0","0.58977","0.58467","0.64942","","56","12","0.07857"
"720844","Hot rolled iron/non-alloy steel, flat, w>600 t 3-4.75mm","Hierro laminado en caliente/acero sin alear, plano, w> 600 t 3-4.75 mm","Metales"," XV Metales comunes y sus manufacturas","0.13052","2261","Decreció / Decreció","4316936.54918","0.00000","0.00000","1.00730","0.49011","0","0.81618","0.70265","0.55537","","56","12","0.07857"
"720845","Hot rolled iron/non-alloy steel, flat, w>600 t<3mm","Hierro laminado en caliente/acero sin alear, plano, w> 600 t <3 mm","Metales"," XV Metales comunes y sus manufacturas","-0.54820","3253","Creció / Se mantuvo","2440881.01639","0.00000","0.00000","1.21066","-0.03458","0","0.78573","0.54758","0.21059","","56","12","0.07857"
"720890","Hot rolled iron/non-alloy steel, w>600mm","Los demas productos laminados planos de hierro o acero sin alear","Metales"," XV Metales comunes y sus manufacturas","-0.12421","2636","Decreció / Decreció","4229349.53279","0.00000","0.00000","0.60156","0.03345","0","0.41536","0.31438","0.16447","","56","12","0.07857"
"720921","Cold rolled iron/non-alloy steel, coil, w>600 t>3mm","Hierro laminado en frío/acero sin alear, bobina, w> 600 t> 3 mm","Metales"," XV Metales comunes y sus manufacturas","-0.05121","2526","Decreció / Decreció","1569660.13115","0.00000","0.00000","0.77303","0.39394","0","0.61478","0.51341","0.39638","","56","12","0.07857"
"720922","Cold rolled iron/non-alloy steel, coil, w>600 t 1-3mm","Hierro laminado en frío/acero sin alear, bobina, w> 600 t 1-3 mm","Metales"," XV Metales comunes y sus manufacturas","0.29537","1953","Decreció mucho / Decreció mucho","4722691.72131","0.00000","0.00000","0.70237","0.48016","0","0.61723","0.56542","0.50063","","56","12","0.07857"
"720923","Cold rolled iron/non-alloy steel, coil, w>600 t .5-1mm","Hierro laminado en frío/acero sin alear, bobina, w> 600 t .5-1 mm","Metales"," XV Metales comunes y sus manufacturas","0.16211","2213","Decreció mucho / Decreció mucho","19417584.89344","0.00000","0.00000","-0.13890","0.12201","0","-0.05662","-0.01347","0.05376","","56","12","0.07857"
"720924","Cold rolled iron/non-alloy steel, coil, w>600 t<.5mm","Hierro laminado en frío/acero sin alear, bobina, w> 600 t <.5 mm","Metales"," XV Metales comunes y sus manufacturas","-0.15880","2704","Decreció mucho / Decreció mucho","11282486.49454","0.00000","0.00000","-0.65775","0.11146","0","-0.45401","-0.36566","-0.18687","","56","12","0.07857"
"720934","Cold rolled iron/non-alloy steel, flat w>.6m t<0.5mm 355mpa","Hierro laminado en frío/acero sin alear, plano w> .6m t <0.5 mm 355mpa","Metales"," XV Metales comunes y sus manufacturas","-1.02275","3845","Creció / Creció","108926.22951","0.00000","0.00000","0.38165","-0.04696","0","0.15549","-0.00638","-0.16232","","56","12","0.07857"
"720941","Cold rolled iron/non-alloy steel, flat, w>600 t>3mm","Hierro laminado en frío/acero sin alear, plano, w> 600 t> 3 mm","Metales"," XV Metales comunes y sus manufacturas","0.02928","2409","Decreció / Decreció","433857.48087","0.00000","0.00000","0.80409","0.32677","0","0.63115","0.52980","0.39559","","56","12","0.07857"
"720942","Cold rolled iron/non-alloy steel, flat, w>600 t 1-3mm","Hierro laminado en frío/acero sin alear, plano, w> 600 t 1-3 mm","Metales"," XV Metales comunes y sus manufacturas","-0.00294","2460","Se mantuvo / Decreció","3007257.31967","0.00000","0.00000","0.69383","0.40156","0","0.56570","0.48141","0.38812","","56","12","0.07857"
"720943","Cold rolled iron/non-alloy steel, flat, w>600 t 0.5-1mm","Hierro laminado en frío/acero sin alear, plano, w> 600 t 0.5-1 mm","Metales"," XV Metales comunes y sus manufacturas","-0.61795","3348","Decreció / Decreció","1408416.23224","0.00000","0.00000","1.03026","-0.19117","0","0.62115","0.39526","0.06856","","56","12","0.07857"
"720944","Cold rolled iron/non-alloy steel, flat, w>600 t<.5mm","Hierro laminado en frío/acero sin alear, plano, w> 600 t <.5 mm","Metales"," XV Metales comunes y sus manufacturas","-0.67070","3406","Decreció / Decreció","49583.79508","0.00000","0.00000","-0.02196","-0.06932","0","-0.09630","-0.16355","-0.20546","","56","12","0.07857"
"720990","Cold rolled iron/non-alloy steel, flat, w>600mm","Los demas prod. laminado frio, hierro o acero, sin chapar, ancho 600 m","Metales"," XV Metales comunes y sus manufacturas","-0.18583","2748","Decreció / Decreció","1272639.59290","0.00000","0.00000","1.13270","0.00026","0","0.77436","0.58588","0.29347","","56","12","0.07857"
"721011","Flat rolled iron/non-alloy steel, tin coated w>600mm t>0.5m","Productos laminados de hierro o acero estanados,de espesor superior o","Metales"," XV Metales comunes y sus manufacturas","-0.11287","2620","Decreció / Decreció","832805.77869","0.00000","0.00000","0.20913","0.72271","0","0.27964","0.27312","0.35974","","56","12","0.07857"
"721012","Flat rolled iron/non-alloy steel, tin coated, w>600mm t<.5m","Productos laminados planos de hierro o acero, estañados, de espesor in","Metales"," XV Metales comunes y sus manufacturas","0.74139","1214","Decreció / Decreció mucho","33495320.50273","0.00000","0.00000","-0.15581","1.18080","0","0.20123","0.35778","0.66996","","56","12","0.07857"
"721020","Flat rolled iron/non-alloy steel, lead coated, w>600mm","Emplomados, incluidos los revestidos con una aleacion de plomo y estañ","Metales"," XV Metales comunes y sus manufacturas","0.02777","2412","Decreció / Decreció","337312.04098","0.00000","0.00000","-0.54604","-0.01967","0","-0.38339","-0.29969","-0.16572","","56","12","0.07857"
"721039","Flat rolled iron/non-alloy steel, electro plate/zinc, w>.6m","Hierro laminado/acero sin alear, electro placa/zinc, w> .6m","Metales"," XV Metales comunes y sus manufacturas","1.21071","532","Decreció mucho / Decreció mucho","11979937.05464","0.00000","0.00000","-0.93250","-0.16008","0","-0.56369","-0.31075","-0.04911","","56","12","0.07857"
"721041","Flat rolled iron/non-alloy steel, coat/zinc, corrugated, w>.6m","Emplomados galvanizaods de otro modo, ondulados","Metales"," XV Metales comunes y sus manufacturas","-1.89980","4515","Decreció / Decreció","5025526.30328","0.00000","0.00000","0.91683","-1.26999","0","0.19780","-0.19320","-0.77140","","56","12","0.07857"
"721049","Flat rolled iron/non-alloy steel, zinc coated, w>.6m","Los demas productos de hierro o acero galvanizado de otro modo","Metales"," XV Metales comunes y sus manufacturas","-0.12081","2630","Creció mucho / Creció","127531910.51639","0.00000","0.00000","0.44916","0.90652","0","0.48364","0.44951","0.51248","","56","12","0.07857"
"721050","Flat rolled iron/non-alloy steel, coated chrom/oxides, w>.6m","Prod. laminados hierro, ancho 600 mm., revestidos de oxidos de cromo.","Metales"," XV Metales comunes y sus manufacturas","0.94783","886","Creció / Se mantuvo","8151923.25410","0.00000","0.00000","-0.68149","0.90777","0","-0.20071","0.04169","0.44101","","56","12","0.07857"
"721060","Flat rolled iron/non-alloy steel, aluminium coated, w>.6m","Hierro plano laminado/sin alear, recubierto de aluminio, w> .6m","Metales"," XV Metales comunes y sus manufacturas","-1.24356","4072","Creció mucho / Creció mucho","21093292.46721","0.00000","0.00000","-0.30315","-1.10906","0","-0.55837","-0.69271","-0.90091","","56","12","0.07857"
"721070","Flat rolled iron/non-alloy steel, plastic coated, w>600mm","Productos laminados planos de hierro o acero, sin alear, de anchura su","Metales"," XV Metales comunes y sus manufacturas","0.01385","2435","Creció mucho / Creció mucho","65982635.97268","0.00000","0.00000","-0.24061","0.64500","0","-0.03804","0.03169","0.22153","","56","12","0.07857"
"721090","Flat rolled iron/non-alloy steel, clad/plated/coated, w>.6m","Los demas prod. laminados hierro, ancho 600 mm., chapados o revestidos","Metales"," XV Metales comunes y sus manufacturas","0.39485","1790","Creció / Creció","6370186.12568","0.00000","0.00000","-0.00231","0.98199","0","0.23426","0.32320","0.53991","","56","12","0.07857"
"721119","Hot rolled iron/non-aly steel, w<.6m t<3mm275/t>3mm355","Los demas productos laminados planos de hierro o de acero sinalear de","Metales"," XV Metales comunes y sus manufacturas","0.71133","1260","Creció mucho / Creció mucho","7335185.75956","0.00000","0.00000","0.31231","0.68608","0","0.42696","0.48556","0.58026","","56","12","0.07857"
"721121","Hot box rolled iron/non-aly steel, flat w.15-.6m t>4, unclad","Hierro laminado en caja caliente/sin alear, plano W.15-.6m t> 4, Unenclad","Metales"," XV Metales comunes y sus manufacturas","0.82980","1058","Creció / Se mantuvo","1496748.49180","0.00000","0.00000","-0.30012","0.90966","0","0.05483","0.22831","0.52676","","56","12","0.07857"
"721122","Hot rolled iron/non-aly steel, w<.6m t>4.75mm, unclad","Hierro laminado en caliente/acero sin alear, w <.6m t> 4.75 mm, sin estar cerrado","Metales"," XV Metales comunes y sus manufacturas","1.34720","364","Decreció / Decreció","3998317.90164","0.00000","0.00000","-0.23092","1.02022","0","0.17712","0.39749","0.72662","","56","12","0.07857"
"721129","Hot rolled iron/non-alloy steel, w<600mm, unclad","Los demas productos laminados simplemente en caliente","Metales"," XV Metales comunes y sus manufacturas","1.22009","512","Decreció mucho / Decreció mucho","4285782.34973","0.00000","0.00000","-1.19432","0.57590","0","-0.59883","-0.26888","0.20588","","56","12","0.07857"
"721141","Flat rolled iron/non-alloy steel, w<600mm, unclad, <.25%C","Hierro plano laminado/acero sin alear, w <600 mm, sin cerrarse, <.25%C","Metales"," XV Metales comunes y sus manufacturas","1.10010","655","Se mantuvo / Decreció","7060121.56557","0.00000","0.00000","-0.10190","1.34732","0","0.30815","0.50081","0.85075","","56","12","0.07857"
"721149","Flat rolled iron/non-alloy steel, w<600mm, unclad","Hierro plano laminado/acero sin alear, w <600 mm, sin estar cerrado","Metales"," XV Metales comunes y sus manufacturas","0.19050","2159","Decreció mucho / Decreció mucho","195577.62842","0.00000","0.00000","-0.42905","-0.85587","0","-0.45246","-0.41184","-0.46623","","56","12","0.07857"
"721190","Flat rolled iron/non-alloy steel, w<600mm, unclad, nes","Los demas prod. laminados planos, de hierro, ancho inf. 600mm., sin ch","Metales"," XV Metales comunes y sus manufacturas","-0.05678","2535","Decreció / Decreció","2024982.26230","0.00000","0.00000","0.28109","0.71394","0","0.33387","0.32173","0.39140","","56","12","0.07857"
"721210","Flat rolled iron/non-alloy steel, w<600mm, tin plated","Productos laminados planos estanados de hierro o acero.","Metales"," XV Metales comunes y sus manufacturas","0.23855","2055","Creció / Se mantuvo","574660.86339","0.00000","0.00000","0.28198","1.06192","0","0.43362","0.46828","0.62210","","56","12","0.07857"
"721229","Flat rolled steel, <600mm, electro-plated zinc","Hierro plano laminado, <600 mm, zinc electroaplicado","Metales"," XV Metales comunes y sus manufacturas","0.67544","1321","Decreció / Decreció","1653736.90437","0.00000","0.00000","-0.28195","1.07301","0","0.08478","0.24827","0.56713","","56","12","0.07857"
"721230","Flat rolled iron/non-alloy steel, <600mm, zinc coated","Los demas productos laminados de hierro o acero, galvanizados de otro","Metales"," XV Metales comunes y sus manufacturas","0.12881","2265","Creció mucho / Creció","10390025.51093","0.00000","0.00000","0.33459","1.13742","0","0.47458","0.49414","0.64442","","56","12","0.07857"
"721240","Flat rolled iron/non-alloy steel, <600mm, plastic coated","Productos laminados de hierro o acero, sin alear de anchura inferior a","Metales"," XV Metales comunes y sus manufacturas","0.34045","1880","Decreció / Decreció","4017106.67486","0.00000","0.00000","-0.08977","0.57188","0","0.08558","0.16169","0.31553","","56","12","0.07857"
"721250","Flat rolled iron/non-alloy steel, <600mm, plated/coated","Productos laminados de hierro o acero, revestidos de otro modo.","Metales"," XV Metales comunes y sus manufacturas","1.00443","803","Creció / Creció","4489255.37158","0.00000","0.00000","-0.66451","0.58096","0","-0.24852","-0.01935","0.31319","","56","12","0.07857"
"721260","Flat rolled iron/non-alloy steel, w<600mm, clad","Productos laminados de hierro o acero chapados","Metales"," XV Metales comunes y sus manufacturas","1.23380","490","Decreció / Decreció","1666250.30055","0.00000","0.00000","-0.45891","0.84922","0","-0.02802","0.20666","0.55293","","56","12","0.07857"
"721310","Hot rolled bar/rod grooved iron/non-aly steel, irregular coils","Alambron de hierro o acero sin alear, con muesca, cordones, huecos pro","Metales"," XV Metales comunes y sus manufacturas","-0.31531","2938","Creció mucho / Creció mucho","9889823.28142","0.00000","0.00000","1.24238","0.39558","0","0.91725","0.71914","0.47190","","56","12","0.07857"
"721320","Hot rolled bar/rod, irregular coils, free cutting steel","Alambron de aceros de facil vulcanizacion, sin alear.","Metales"," XV Metales comunes y sus manufacturas","0.89555","963","Decreció / Decreció","2184241.96995","0.00000","0.00000","0.43934","0.82762","0","0.56262","0.62765","0.72812","","56","12","0.07857"
"721331","Hot rolled bar/rod, iron/non-aly steel coiled w<.14m C<.25%","Barra/varilla laminada en caliente, hierro/acero sin alear W <.14m C <.25%","Metales"," XV Metales comunes y sus manufacturas","-0.23830","2827","Creció mucho / Creció mucho","22993579.52459","0.00000","0.00000","0.56535","0.67314","0","0.50655","0.43157","0.41295","","56","12","0.07857"
"721339","Hot rolled bar/rod, iron/non-alloy steel, coiled, C<.25%","Barra/varilla laminada en caliente, hierro/acero sin alear, c <.25%","Metales"," XV Metales comunes y sus manufacturas","0.17506","2189","Creció / Decreció","3872509.38525","0.00000","0.00000","0.03535","0.44478","0","0.13121","0.16565","0.25452","","56","12","0.07857"
"721350","Bar/rod, iron/non-alloy steel, irregular coils, >.6%C","Bar/varilla, hierro/acero sin alear, bobinas irregulares,> .6%C","Metales"," XV Metales comunes y sus manufacturas","-0.67267","3409","Decreció / Decreció","879.32240","0.00000","0.00000","-1.58376","-2.23815","0","-1.62353","-1.56514","-1.65046","","56","12","0.07857"
"721410","Bar/rod, iron/non-alloy steel, forged","Barras hierro o acero sin alear, simplemente forjadas, en caliente.","Metales"," XV Metales comunes y sus manufacturas","-1.23737","4065","Creció / Creció","2198950.25137","0.00000","0.00000","1.07251","-0.81093","0","0.46483","0.13967","-0.35251","","56","12","0.07857"
"721420","Bar/rod, iron/non-alloy steel, indent/twisted","Barras hierro con muescas, cordones, huecos o relieve obtenidos durant","Metales"," XV Metales comunes y sus manufacturas","-1.32375","4154","Decreció mucho / Decreció mucho","47485265.57104","0.00000","0.00000","1.73829","-0.97862","0","0.88871","0.44666","-0.24983","","56","12","0.07857"
