"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_rio_negro","vcr_rio_negro","compatibilidad_con_rio_negro","valor_estrategico_para_rio_negro","indice_recuperacion_de_posiciones_rio_negro","indice_oportunidades_cercanas_rio_negro","indice_objetivos_factibles_rio_negro","indice_apuestas_ambiciosas_rio_negro","top_20_criterios_rio_negro","empleo","empresas","tasa_fem"
"10111","Horses, pure-bred","Caballos reproductores de raza pura.","Agricultura"," I Animales vivos; productos animales","-0.13143","2648","Creció / Se mantuvo","4238686.86612","15577.98438","0.37334","1.43914","-0.59108","0","0.87604","0.49298","0.13290","","1105","350","0.10050"
"842832","Continuous goods bucket conveyor/elevator","Los demas aparatos elevadores o transportadores, de accion continua, d","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.57749","1488","Decreció / Decreció","1429164.89344","0.00000","0.00000","-0.23106","1.49478","0","0.19496","0.49427","0.74771","","s.d.","s.d.","0.11901"
"842833","Continuous goods conveyor or elevator belt","Aparatos elevadores o transportadores de mercancia, de banda o correa","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.82487","1067","Creció mucho / Creció","19681165.49727","1305.05283","0.01426","-0.43369","1.32845","0","0.04459","0.37184","0.67391","","s.d.","s.d.","0.11901"
"842839","Continuous goods elevators/conveyors","Transportadores de rodillo","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.14484","604","Creció mucho / Creció","19956425.04098","1.28850","0.00001","-0.68611","1.48702","0","-0.06839","0.34913","0.74954","","s.d.","s.d.","0.11901"
"842840","Escalators & moving walkways","Escaleras mecanicas y pasillos moviles","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.56078","1519","Decreció / Decreció","5851816.52459","0.00000","0.00000","-0.95711","-0.37750","0","-0.68940","-0.52656","-0.31681","","s.d.","s.d.","0.11901"
"842860","Teleferiques, chair-lifts, ski-lifts","Telefericos (incluidos telesillas y los telesquis); mecanismos de trac","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.89802","958","Creció / Creció","4060545.18033","0.00000","0.00000","-1.00582","-1.16483","0","-0.84724","-0.77590","-0.60141","","s.d.","s.d.","0.11901"
"842890","Lifting, handling, un/loading machinery","Las demas maquinas y aparatos de elevacion, carga, descarga o manipula","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.50329","235","Creció mucho / Creció mucho","66411126.63661","26907.35659","0.08483","-0.57162","1.49204","0","0.04860","0.46190","0.87575","","s.d.","s.d.","0.11901"
"842911","Bulldozers, crawler","Topadoras, incluso las angulares, de orugas","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.68524","3426","Creció / Decreció","21177045.77049","0.00000","0.00000","0.74377","-0.26385","0","0.39935","0.17675","-0.06691","","s.d.","s.d.","0.08398"
"842919","Bulldozers, wheeled","Las demas topadoras, incluso las angulares, excepto de orugas.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-1.03335","3856","Decreció / Decreció","3204461.60109","0.00000","0.00000","1.28077","-0.42914","0","0.70738","0.33518","-0.06722","","s.d.","s.d.","0.08398"
"842920","Graders & levellers, self-propelled","Niveladoras.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-1.48195","4286","Decreció / Decreció","11866360.35519","0.00000","0.00000","1.18978","-1.10737","0","0.46318","-0.01498","-0.51187","","s.d.","s.d.","0.08398"
"842930","Scrapers, self-propelled","Traillas (scrapers).","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.52918","3233","Decreció / Decreció","839348.72131","0.00000","0.00000","0.36566","-0.43567","0","0.11591","-0.04903","-0.21865","","s.d.","s.d.","0.08398"
"842940","Tamping machines & road rollers, self-propelled","Apisonadoras y rodillos apisonadores.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-1.00883","3832","Creció / Decreció","12083316.60109","0.00000","0.00000","0.29323","-0.42583","0","0.01921","-0.15375","-0.35586","","s.d.","s.d.","0.08398"
"842951","Front-end shovel loaders","Cargadoras y palas cargadoras de carga frontal","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.10718","648","Creció mucho / Creció mucho","73330817.59563","1758.57845","0.00625","-0.85674","1.09826","0","-0.26935","0.12210","0.51399","","s.d.","s.d.","0.08398"
"842952","Shovels & excavators, revolving superstructure","Maquinas cuya superestructura pueda girar 360 grados","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.55528","202","Creció mucho / Creció mucho","119714243.76229","0.00000","0.00000","-1.38787","0.20795","0","-0.77439","-0.38786","0.06604","","s.d.","s.d.","0.08398"
"842959","Earth moving/road making equip, self-propelled","Las demas palas mecanicas, excavadoras, cargadoras y palas cargadoras.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.66404","3403","Decreció mucho / Decreció mucho","21093743.68033","0.00000","0.00000","1.05634","-0.14887","0","0.64326","0.37646","0.08390","","s.d.","s.d.","0.08398"
"843010","Pile-drivers & pile-extractors","Martinetes y maquinas para arrancar pilotes.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.29915","2916","Creció / Creció","3805759.35246","0.00000","0.00000","-0.55510","0.29104","0","-0.36028","-0.22056","-0.11035","","s.d.","s.d.","0.08398"
"843020","Snow-ploughs/blowers, not self-propelled","Quitanieves.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.08280","679","Decreció / Decreció","3796062.30601","0.00000","0.00000","-0.06246","0.78470","0","0.22150","0.40584","0.60508","","s.d.","s.d.","0.08398"
"843031","Coal/rock cutters, self-propelled","Cortadoras, arrancadoras y maquinas para hacer tuneles o galerias, aut","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.06145","2356","Creció mucho / Creció","7833478.47814","45.76659","0.00139","-0.61238","-0.64050","0","-0.55062","-0.52115","-0.45658","","s.d.","s.d.","0.08398"
"843039","Coal/rock cutters, not self-propelled","Las demas cortadoras, arrancadoras y maq. para hacer tuneles y galeria","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.13374","2654","Decreció / Decreció","4040586.07923","0.00000","0.00000","-0.90844","-0.90988","0","-0.83126","-0.79274","-0.71541","","s.d.","s.d.","0.08398"
"843041","Boring/sinking machinery, self-propelled","Maquinas de sondeo o perforacion autopropulsadas","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.55212","3259","Decreció mucho / Decreció mucho","17626072.23770","0.00000","0.00000","0.18107","0.51616","0","0.17477","0.18837","0.14857","","s.d.","s.d.","0.08398"
"843049","Boring/sinking machinery","Maquinas de sondeo o perforacion sin propulsion","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-1.01122","3837","Decreció mucho / Decreció mucho","7069425.75137","644804.23881","10.54880","1.48270","-0.68134","0","","","","","s.d.","s.d.","0.08398"
"843050","Construction equipment, self-propelled nes","Las demas maquinas y aparatos autopropulsados","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.71200","1259","Creció mucho / Creció","6767937.13661","0.00000","0.00000","-0.51722","1.10175","0","-0.07050","0.23380","0.51862","","s.d.","s.d.","0.08398"
"843061","Tamping/compacting machinery","Maquinas y aparatos para apisonar o compactar, sin propulsion.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.49328","3185","Decreció / Decreció","2385777.70765","0.00000","0.00000","-0.69223","0.09501","0","-0.51489","-0.38686","-0.28824","","s.d.","s.d.","0.08398"
"843069","Construction equipment, nes","Las demas maquinas y aparatos de explanacion, nivelac., sin propulsion","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.12242","2275","Decreció mucho / Decreció mucho","3861993.65574","0.00000","0.00000","0.20170","0.69381","0","0.29219","0.36205","0.40333","","s.d.","s.d.","0.08398"
"843110","Parts of hoists & winches","Partes de maquinas y aparatos de la partida 8425","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.56434","1511","Decreció mucho / Decreció mucho","8086246.49727","22.77036","0.00060","0.38520","1.31329","0","0.58873","0.73690","0.84762","","s.d.","s.d.","0.11901"
"843120","Parts of fork-lift trucks","Partes de maquinas o aparatos de la partida 8427","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.00655","800","Creció mucho / Creció mucho","30764892.54645","2.25062","0.00002","-0.62338","1.52079","0","-0.03156","0.37157","0.74898","","s.d.","s.d.","0.11901"
"843131","Parts of lifts, escalators","Partes de ascensores, montacargas o escaleras mecanicas.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.97489","851","Creció / Decreció","24789381.68306","0.00000","0.00000","-0.20649","1.43017","0","0.23898","0.54355","0.82535","","s.d.","s.d.","0.11901"
"843139","Parts of lifting/handling machinery nes","Las demas partes identificables como destinadas a las maquinas de carg","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.88348","976","Creció mucho / Creció","47068232.90710","11299.86336","0.05495","0.01953","1.25893","0","0.35380","0.58291","0.79325","","s.d.","s.d.","0.11901"
"843141","Buckets, shovels for excavating machinery","Cangilones, cucharas, cucharas de almeja, palas y garras o pinzas","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.85783","1009","Creció mucho / Creció","12781283.33880","2.07896","0.00004","0.17057","1.30138","0","0.46546","0.66944","0.85125","","s.d.","s.d.","0.11901"
"843142","Bulldozer & angledozer blades","Hojas de topadora (de bulldozers), incluso angulares (de angledozer)","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.02781","2411","Decreció / Decreció","1059799.58470","0.00000","0.00000","1.01136","-0.44665","0","0.62140","0.35352","0.10937","","s.d.","s.d.","0.08398"
"843143","Parts of boring/sinking machinery","Partes de maquinas o aparatos de sondeo o de perforacion d elas subpar","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.30684","2926","Decreció mucho / Decreció mucho","40420497.08743","1049358.08333","4.41471","0.96499","-0.37541","0","","","","","s.d.","s.d.","0.08398"
"843149","Parts of cranes, work-trucks, constr machine","Las demas partes identificables como destinadas a las maquinas (gruas,","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.85894","1008","Creció mucho / Creció mucho","126474111.96175","2904.00000","0.00483","-0.37453","1.49256","0","0.12223","0.46397","0.77403","","s.d.","s.d.","0.08398"
"843210","Ploughs","Arados.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.28859","2899","Decreció / Decreció","2702337.57650","0.00000","0.00000","0.79129","0.53552","0","0.63215","0.53979","0.40622","","s.d.","s.d.","0.08734"
"843221","Disc harrows","Gradas de disco.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.40815","1763","Creció / Creció","2544365.63388","0.00000","0.00000","0.37032","0.80317","0","0.46067","0.52749","0.57456","","s.d.","s.d.","0.08734"
"843229","Scarifiers, weeders and hoes","Escarificadores, cultivadores, estirpadores, rotocultores, escardadora","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.66546","1338","Creció / Creció","7774144.06284","0.00000","0.00000","-0.22851","1.64339","0","0.23527","0.56075","0.83734","","s.d.","s.d.","0.08734"
"843230","Seeders, planters","Sembradoras, plantadoras y transplantadoras.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.60280","1445","Creció / Decreció","2665326.73770","0.00000","0.00000","0.92342","1.07267","0","0.92120","0.92756","0.91043","","s.d.","s.d.","0.08734"
"843240","Manure spreaders, fertilizer distributors","Esparcidores de estiercol y distribuidores de abonos.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.74950","1201","Creció / Creció","2379719.48361","0.00000","0.00000","0.39480","1.15660","0","0.58263","0.71463","0.82628","","s.d.","s.d.","0.08734"
"843280","Rollers, soil prep, cultivation machinery","Las demas maquinas, aparatos y artefactos agricolas, horticolas o silv","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.90057","951","Creció / Creció","6066208.61749","0.00000","0.00000","-0.03567","1.77313","0","0.41971","0.73784","1.01235","","s.d.","s.d.","0.08734"
"843290","Parts for cultivation machinery","Repuestos para maquinaria agricola (incluye discos agricolas para arad","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.85696","1010","Creció mucho / Creció","6930837.04372","0.00000","0.00000","0.21964","1.60846","0","0.56113","0.80132","1.00394","","s.d.","s.d.","0.08734"
"843311","Lawn mowers, powered, horizontal cutting device","Cortadoras de cesped, con motor, en las que el dispositivo de corte gi","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.46389","267","Creció mucho / Creció mucho","31565407.58743","0.00000","0.00000","-0.79860","2.06372","0","0.00011","0.54258","1.05506","Apuestas ambiciosas","s.d.","s.d.","0.08734"
"843319","Lawn mowers, powered, nes","Las demas cortadoras de cesped.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.10209","652","Decreció / Decreció","3500153.60383","0.00000","0.00000","-1.03918","0.74387","0","-0.46844","-0.09392","0.29851","","s.d.","s.d.","0.08734"
"843320","Hay mowers & cutter bars, tractor mounting","Guadanadoras, incluidas las barras de corte para montar en tractor.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.86304","999","Creció / Decreció","6450418.34973","0.00000","0.00000","-0.04084","1.22172","0","0.30206","0.53664","0.75328","","s.d.","s.d.","0.08734"
"843330","Hay tedders, rakes, machinery","Las demas maquinas y aparatos para henificar.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.39870","312","Decreció / Decreció","3736132.60383","0.00000","0.00000","-0.86740","0.81072","0","-0.30517","0.05986","0.45428","","s.d.","s.d.","0.08734"
"843340","Straw or fodder balers","Prensas para paja o forraje, incluidas las prensas recogedoras.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.88722","971","Creció / Creció","7311525.21585","0.00000","0.00000","0.11343","0.82566","0","0.33325","0.47878","0.62738","","s.d.","s.d.","0.08734"
"843351","Combine harvester-threshers","Cosechadoras-trilladoras.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.26495","2001","Creció / Decreció","20934726.48907","0.00000","0.00000","0.23535","0.38100","0","0.26744","0.29077","0.30829","","s.d.","s.d.","0.08734"
"843352","Threshing machinery nes","Las demas maquinas y aparatos para trillar.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.48616","3172","Creció / Decreció","-4018.84973","0.00000","0.00000","1.50095","-1.35908","0","0.73023","0.20187","-0.28284","","s.d.","s.d.","0.08734"
"843353","Root or tuber harvesting machines","Maquinas para la recoleccion de raices o de tuberculos.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.20449","2127","Creció / Decreció","2780319.79508","0.00000","0.00000","0.11561","-0.56361","0","-0.01134","-0.10878","-0.16782","","s.d.","s.d.","0.08734"
"843359","Harvesting machinery, nes","Las demas maquinas y aparatos para la recoleccion.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.40898","1762","Creció / Creció","381463.16940","0.00000","0.00000","0.90972","0.58802","0","0.79531","0.72202","0.63977","","s.d.","s.d.","0.08734"
