"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_catamarca","vcr_catamarca","compatibilidad_con_catamarca","valor_estrategico_para_catamarca","indice_recuperacion_de_posiciones_catamarca","indice_oportunidades_cercanas_catamarca","indice_objetivos_factibles_catamarca","indice_apuestas_ambiciosas_catamarca","top_20_criterios_catamarca","empleo","empresas","tasa_fem"
"630239","Bed linen, of material nes","Las demas ropas de cama, de las demas materias textiles","Textiles"," XI Textiles y artículos textiles","-1.43088","4243","Creció / Creció","3583142.15027","0","0.00000","0.21431","-0.21181","0","-0.03543","-0.18161","-0.38874","","s.d.","s.d.","0.22611"
"630240","Table linen, of textile materials, knit","Ropa de mesa, de punto.","Textiles"," XI Textiles y artículos textiles","-1.29548","4126","Creció / Creció","650139.65301","0","0.00000","0.12364","-0.83641","0","-0.21028","-0.42525","-0.66316","","s.d.","s.d.","0.22611"
"630251","Table linen, of cotton, not knit","Las demas ropas de mesa, de algodon","Textiles"," XI Textiles y artículos textiles","-0.65321","3387","Decreció / Decreció","2265843.66120","0.0612640132506688","0.00001","0.29071","0.94348","0","0.32687","0.37759","0.34847","","s.d.","s.d.","0.22611"
"630253","Table linen, of manmade fibres, not knit","Las demas ropas de mesa, de fibras sinteticas o artificiales.","Textiles"," XI Textiles y artículos textiles","-1.37497","4207","Decreció / Decreció","4056180.40437","0.063072015841802","0.00000","0.34103","-1.35262","0","-0.16930","-0.50915","-0.85011","","s.d.","s.d.","0.22611"
"630259","Table linen, of material nes, not knit","Las demas ropas de mesa, de las demas materias textiles.","Textiles"," XI Textiles y artículos textiles","-0.57416","3281","Decreció / Decreció","824258.26503","0","0.00000","0.64930","0.75025","0","0.54714","0.50111","0.38886","","s.d.","s.d.","0.22611"
"630260","Toilet/kitchen linen, of terry","Ropa de tocador o de cocina, de tejido de toalla con bucles, de algodo","Textiles"," XI Textiles y artículos textiles","-2.00874","4552","Creció / Decreció","45659827.64208","0.848028295362989","0.00001","0.71780","-0.88297","0","0.12499","-0.25145","-0.68418","","s.d.","s.d.","0.22611"
"630291","Toilet/kitchen linen, of cotton","Las demas ropa de tocador o de cocina, de algodon.","Textiles"," XI Textiles y artículos textiles","-1.70091","4424","Decreció / Decreció","3148373.96448","0.00209144549444317","0.00000","1.65135","-0.49903","0","0.88605","0.39588","-0.15438","","s.d.","s.d.","0.22611"
"630293","Toilet/kitchen linen, of manmade fibres","Las demas ropa de tocador o de cocina de fibras sinteticas o artificia","Textiles"," XI Textiles y artículos textiles","-1.25032","4079","Creció mucho / Creció","4777153.03552","0.195583403110504","0.00001","0.16719","-1.57922","0","-0.32384","-0.65668","-0.97307","","s.d.","s.d.","0.22611"
"630299","Toilet/kitchen linen, of material nes","Las demas ropas de tocador o de cocina de las demas materias textiles","Textiles"," XI Textiles y artículos textiles","-0.81181","3578","Decreció / Decreció","1105296.62568","0","0.00000","0.57500","0.82918","0","0.48715","0.45594","0.34268","","s.d.","s.d.","0.22611"
"840130","Non-irridiated fuel for nuclear reactors","Elementos combustibles (cartuchos) sin irradiar.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.26198","462","Decreció mucho / Decreció mucho","19234629.21038","0","0.00000","-0.51078","-0.27217","0","-0.28578","-0.16135","0.03978","","0","0","0.20112"
"630312","Curtains, synthetic fibre, knit","Visillos, cortinas, guardamelletas y doseles, de punto, de fibras sint","Textiles"," XI Textiles y artículos textiles","-0.30535","2923","Decreció / Decreció","2548441.94262","0","0.00000","-0.21457","0.44685","0","-0.09136","0.00331","0.06037","","s.d.","s.d.","0.22611"
"630319","Curtains, material nes, knit","Visillos, cortinas, guardamalletas y doseles, de las demas materias te","Textiles"," XI Textiles y artículos textiles","-0.54958","3254","Decreció / Decreció","610801.53005","0","0.00000","0.30172","0.75876","0","0.30800","0.33399","0.29456","","s.d.","s.d.","0.22611"
"630391","Curtains, cotton, not knit","Visillos, cortinas, guardamalletas y doseles, de algodon, excepto de p","Textiles"," XI Textiles y artículos textiles","-0.82585","3604","Decreció / Decreció","2377012.72678","0.0449188798666","0.00001","-0.27707","0.28739","0","-0.21906","-0.16183","-0.16026","","s.d.","s.d.","0.22611"
"630392","Curtains, synthetic fibre, not knit","Visillos, cortinas, guardamalletas y doseles, fibra sintetica, excepto","Textiles"," XI Textiles y artículos textiles","-0.39182","3048","Creció mucho / Creció","22111617.13934","0","0.00000","0.21686","-0.33419","0","0.04578","-0.06731","-0.18328","","s.d.","s.d.","0.22611"
"630399","Curtains, material nes, woven","Visillos, cortinas, guardamalletas y doseles, demas materias textiles,","Textiles"," XI Textiles y artículos textiles","-0.76282","3509","Decreció / Decreció","1649370.56011","0.000946902669966233","0.00000","0.87531","0.67367","0","0.67117","0.55902","0.37504","","s.d.","s.d.","0.22611"
"630411","Bedspreads, textile material, knit/crochet","Colchas, de punto.","Textiles"," XI Textiles y artículos textiles","-1.46122","4267","Decreció / Decreció","900864.64481","0","0.00000","0.09250","-0.90997","0","-0.26336","-0.49142","-0.74704","","s.d.","s.d.","0.22611"
"630419","Bedspreads, textile material, not knit","Las demas colchas","Textiles"," XI Textiles y artículos textiles","-1.73623","4442","Creció mucho / Creció","8368400.95902","0.10691437125206","0.00000","0.68859","-0.81565","0","0.14526","-0.20162","-0.59452","","s.d.","s.d.","0.22611"
"630491","Furnishing articles, textile material, knit/crochet","Los demas articulos de moblaje, de punto.","Textiles"," XI Textiles y artículos textiles","-1.49409","4293","Decreció / Decreció","8149505.66393","0.028108408053716","0.00000","0.82249","-0.48891","0","0.32855","0.01601","-0.34679","","s.d.","s.d.","0.22611"
"630492","Furnishing articles, of cotton, not knit","Los demas articulos de moblaje, de algodon excepto los de punto","Textiles"," XI Textiles y artículos textiles","-1.16244","3996","Creció / Creció","7112865.30601","0.0437455773353577","0.00000","0.25445","-0.29714","0","0.00244","-0.15114","-0.34799","","s.d.","s.d.","0.22611"
"630493","Furnishing articles, synth fibre, not knit","Otros articulos de moblaje, de fibras sintéticas, excepto los de punto","Textiles"," XI Textiles y artículos textiles","-1.20784","4036","Creció / Decreció","6186373.88525","0","0.00000","0.36380","-0.38795","0","0.05628","-0.13506","-0.36740","","s.d.","s.d.","0.22611"
"630499","Furnishing goods, material nes, not knit","Los demas articulos de moblaje, de las demas materias textiles, except","Textiles"," XI Textiles y artículos textiles","-0.67520","3412","Decreció / Decreció","3044887.13388","0","0.00000","0.51761","0.51914","0","0.39863","0.33922","0.22009","","s.d.","s.d.","0.22611"
"630510","Sacks & bags, packing, of jute/bast fibres","Sacos y talegas, para envasr, de yute u otras fibras textiles del libe","Textiles"," XI Textiles y artículos textiles","-2.24315","4615","Decreció / Decreció","1882027.43169","0","0.00000","1.34066","-1.52506","0","0.40914","-0.19991","-0.84487","","s.d.","s.d.","0.22611"
"630520","Sacks & bags, packing, of cotton","Sacos y talegas, para envasar, de algodon.","Textiles"," XI Textiles y artículos textiles","-1.68916","4416","Creció / Creció","1173814.07923","0","0.00000","0.78508","-0.02720","0","0.37520","0.12965","-0.19901","","s.d.","s.d.","0.22611"
"630531","Sacks & bags, packing, polyethylene, polypropylene","Sacos y talegas, para envasar, de polietileno o polipropileno.","Textiles"," XI Textiles y artículos textiles","-2.06857","4572","Creció mucho / Creció mucho","26019645.29235","185890.925994863","1.94720","2.31846","-1.07780","0","","","","","s.d.","s.d.","0.22611"
"630539","Sacks & bags, packing, other manmade yarn","Los demas sacos y talegas, para envasar, de materias textiles sintetic","Textiles"," XI Textiles y artículos textiles","-1.36310","4195","Decreció mucho / Decreció mucho","2600884.50000","0","0.00000","1.40743","-0.38642","0","0.77161","0.36400","-0.09244","","s.d.","s.d.","0.22611"
"630590","Sacks & bags, packing, of materials nes","Sacos y talegas, para envasar, de las demas materias textiles.","Textiles"," XI Textiles y artículos textiles","-1.59860","4370","Creció / Se mantuvo","835752.99454","0","0.00000","2.07840","-0.77699","0","1.13962","0.52746","-0.12578","","s.d.","s.d.","0.22611"
"630612","Tarpaulins, awnings, of synthetic fibre","Toldos de cualquier clase, de fibras sinteticas","Textiles"," XI Textiles y artículos textiles","-0.45296","3130","Creció mucho / Creció","7112587.14208","0","0.00000","-0.23515","0.56418","0","-0.09707","0.01194","0.07010","","s.d.","s.d.","0.22611"
"630619","Tarpaulins, awnings, of material nes","Toldos de cualquier clase, de las demas materias textiles.","Textiles"," XI Textiles y artículos textiles","-1.37358","4206","Creció / Creció","1712693.76503","0","0.00000","1.08138","-0.45809","0","0.52799","0.17432","-0.22512","","s.d.","s.d.","0.22611"
"630622","Tents, synthetic fibre","Tiendas, de fibras sinteticas.","Textiles"," XI Textiles y artículos textiles","-1.18759","4014","Creció / Creció","11264083.96721","0","0.00000","-0.73369","-0.65471","0","-0.76328","-0.77413","-0.81163","","s.d.","s.d.","0.22611"
"630629","Tents, textile material","Tiendas, de las demas materias textiles","Textiles"," XI Textiles y artículos textiles","-1.44672","4257","Decreció / Decreció","1738492.62022","0","0.00000","0.83510","-0.51469","0","0.33696","0.02040","-0.34276","","s.d.","s.d.","0.22611"
"630631","Sails, synthetic fibre","Velas, de fibras sinteticas.","Textiles"," XI Textiles y artículos textiles","-0.00243","2459","Creció / Creció","1080879.64481","0","0.00000","-0.05140","0.98214","0","0.16021","0.31768","0.42594","","s.d.","s.d.","0.22611"
"630649","Pneumatic mattresses, textile material","Colchones neumaticos, de las demas materias textiles.","Textiles"," XI Textiles y artículos textiles","-0.61977","3350","Creció / Creció","1446424.07923","0","0.00000","-0.30616","-0.58760","0","-0.39381","-0.45171","-0.51121","","s.d.","s.d.","0.22611"
"848180","Taps, cocks, valves, appliances, nes","Los demas articulos de griferia y organos similares.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.20766","535","Creció mucho / Decreció mucho","263517063.02186","1114.4332499383","0.00094","-0.51110","2.11788","0","0.18657","0.66686","1.10163","Apuestas ambiciosas","s.d.","s.d.","0.11700"
"630699","Camping goods nes, textile material","Los demas articulos de acampar, de las demas materias textiles.","Textiles"," XI Textiles y artículos textiles","-0.72593","3472","Creció / Creció","2854847.60929","0","0.00000","0.27718","0.11707","0","0.14485","0.07068","-0.04565","","s.d.","s.d.","0.22611"
"630710","Dish cloths, dusters, textile material","Bayetas, franelas y articulos similares para limpieza.","Textiles"," XI Textiles y artículos textiles","-1.14817","3985","Creció mucho / Creció","11173384.44262","9538.08258056641","0.19419","-0.99679","-0.62605","0","-0.93778","-0.88974","-0.86780","","s.d.","s.d.","0.22611"
"630720","Life jackets, textile material","Cinturones y chalecos salvavidas.","Textiles"," XI Textiles y artículos textiles","-0.42465","3098","Creció / Creció","2799810.00820","0.158999701340993","0.00001","-0.16233","0.22247","0","-0.11160","-0.06699","-0.05475","","s.d.","s.d.","0.22611"
"630790","Made up articles, textile","Los demas, articulos cobfeccionados","Textiles"," XI Textiles y artículos textiles","-1.25872","4088","Creció mucho / Creció mucho","61606033.65847","0.53654229765137","0.00000","0.83245","-0.27265","0","0.40232","0.13199","-0.18763","","s.d.","s.d.","0.22611"
"630800","Set, woven fabric & yarn for rugs/tapestry","Conjuntos o surtidos constituidos por piezas de tejido e hilados, incl","Textiles"," XI Textiles y artículos textiles","-0.40655","3073","Decreció / Decreció","541375.09016","0","0.00000","0.55740","0.66162","0","0.48185","0.44928","0.36331","","s.d.","s.d.","0.22611"
"630900","Worn clothing","Articulos de prenderia.","Textiles"," XI Textiles y artículos textiles","-0.50626","3204","Creció / Decreció","24523648.34973","0","0.00000","0.68365","0.29784","0","0.48750","0.37013","0.21256","","946","11","0.54374"
"631010","Rags, textile material, sorted","Trapos, cordeles, cuerdas y cordajes, de materias textiles en desperdi","Textiles"," XI Textiles y artículos textiles","-1.44186","4253","Decreció / Decreció","2065893.33880","0","0.00000","1.14741","-0.34314","0","0.59038","0.23733","-0.17066","","s.d.","s.d.","0.27552"
"631090","Rags, textile material, not sorted","Los demas trapos, cordeles, cuerdas y cordajes, de materias textiles e","Textiles"," XI Textiles y artículos textiles","-1.14271","3977","Decreció / Decreció","1560894.12022","0","0.00000","1.01407","-0.35827","0","0.52393","0.21024","-0.14268","","s.d.","s.d.","0.27552"
"640110","Waterproof footwear, metal toe cap","Calzado, con puntera de metal","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.41693","3085","Decreció / Decreció","1188595.96448","0","0.00000","0.30369","0.53484","0","0.27786","0.27650","0.22755","","178","5","0.26100"
"640192","Waterproof footwear, over ankle","Los demas calzados que cubran el tobillo sin cubrir la rodilla","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.01170","3838","Decreció / Decreció","5641613.70765","0","0.00000","0.81265","-0.09940","0","0.44781","0.21978","-0.05386","","178","5","0.26100"
"640199","Waterproof footwear, nes","Los demas calzados impermeables, suela y parte superior de caucho o p","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.98390","3801","Decreció / Decreció","1738102.88798","0","0.00000","0.92945","0.27683","0","0.60759","0.41403","0.15743","","178","5","0.26100"
"640211","Ski-boots, sole/upper of rubber/plastic","Ski-boots, suela/superior de caucho/plástico","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.00367","2461","Creció / Creció","7169970.55191","0","0.00000","-0.83443","-0.00788","0","-0.58604","-0.42052","-0.25479","","178","5","0.26100"
"640219","Sports footwear, sole/upper of rubber/plastic","Los demas calzados,de deportes con suela y parte superior (corte) de c","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.83676","3615","Creció / Decreció","14242817.19399","1383.89973958333","0.02543","-0.85937","0.25739","0","-0.63376","-0.46511","-0.35118","","178","5","0.26100"
